YR;  MO;DA;DOY;NL; SWATI; THETA;WETNES;  PSIMI;  PSITI; TEMPERATURE
2001;  1; 18;  18;    7;   16.1;  0.419;  1.000;     0.0;    -1.8
2001;  1; 18;  18;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 18;  18;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 18;  18;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 18;  18;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 18;  18;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 18;  18;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 18;  18;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 18;  18;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 18;  18;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 18;  18;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 19;  19;    1;    4.9;  0.518;  0.924;    -1.6;    -1.6
2001;  1; 19;  19;    2;    9.3;  0.496;  0.942;    -1.5;    -1.6
2001;  1; 19;  19;    3;    9.4;  0.500;  0.951;    -1.2;    -1.6
2001;  1; 19;  19;    4;   14.2;  0.504;  0.961;    -1.0;    -1.6
2001;  1; 19;  19;    5;   15.8;  0.412;  0.978;    -0.7;    -1.6
2001;  1; 19;  19;    6;   16.0;  0.417;  0.992;    -0.3;    -1.6
2001;  1; 19;  19;    7;   16.1;  0.419;  1.000;     0.0;    -1.8
2001;  1; 19;  19;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 19;  19;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 19;  19;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 19;  19;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 19;  19;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
